Username,CommentContent,Time,Location
.,啊啊啊,9月1日 21:41  ,未知
.,很带感啊这首,9月1日 21:39  ,未知
poker face,,9月1日 09:54  ,北京
↘放空™抹去所有.,,8月26日 21:06  ,天津
Gigi.,歌手那么冷门？,8月22日 04:43  ,广东
时间显示,好像在帕姐那里听到过,8月7日 18:26  ,上海
柠檬RUDY,木JJ来的,7月1日 08:18  ,未知
Philip,歌词呢？,6月17日 17:41  ,广东
