Username,CommentContent,Time,Location
ff.,24年的歌？OMG,7月31日 02:04  ,四川
listen,从胡兵和法国模特在凯旋门前走秀那里过来的,7月30日 23:54  ,广东
小兽shoyo,太好听了好绝好绝！！,7月29日 21:18  ,江西
方得始终,YouTube上2.6亿播放，这里寥寥无几呢,7月28日 18:59  ,四川
弱气甲方,刷洋抖全是这歌,7月28日 17:09  ,江苏
328hw,仙品啊！歌词和曲风太贴切了，尤其是副歌的呐喊式的唱出歌的灵魂了！！,7月27日 21:28  ,安徽
阳雪,燃起来了,7月26日 14:12  ,安徽
啊菜ac,歌声很有力量，给予听者希望,7月24日 20:06  ,江苏
俞,从菲律宾那黑小子过来的举个手,7月22日 23:54  ,宁夏
暖暖福仔,好有生命力的一首歌,7月22日 21:10  ,河南
tesla小白听首歌,Powerful,7月21日 23:24  ,北京
Maygem`,发现了宝藏,7月20日 22:21  ,浙江
TieM,声破天过来的加一,7月18日 00:30  ,四川
刘二,蛮好听的。,7月16日 19:15  ,四川
浅仓.,竟然都没人！,7月16日 10:48  ,福建
陈梓瀚但是挂机了,呵呵，他现在火了，他的所有歌都要VIP了，我的精神支柱没了啊啊啊啊啊啊啊,7月15日 21:16  ,广东
星星眼,嗯哼!打call!,7月15日 09:17  ,内蒙古
Yyyyyy.,虚假的高潮34″真正的高潮1′23″,7月14日 09:57  ,广东
____林,可我拥有的最好的是你啊,7月11日 02:27  ,天津
ꪶⅈᠻꫀ,,7月9日 10:07  ,吉林
yuli,早上一遍醒觉,7月6日 16:06  ,云南
Lucky boy,so great,7月6日 12:46  ,新疆
🫧,被霉霉时代巡演安利的,7月5日 02:45  ,英国
🫧,The eras tour 的助唱嘉宾,7月5日 02:45  ,英国
N,我天！！太美了这首歌 情绪被调动起来了,7月4日 16:40  ,福建
椰子树先生灬,好听！,7月4日 13:46  ,北京
Sometimes,不错啊。,7月3日 20:21  ,关岛
是骚骚骚骚当,得之我幸 失之我命,7月3日 18:06  ,山西
adorable,小品女王那来的,7月3日 11:33  ,广西
小炮摆大烂,麦姐那里来的，好听好听！！！,7月2日 00:21  ,湖南
AnGRo.,嚎听,7月1日 13:25  ,河北
yuli,被偶然听到的一嗓子吼过来了,6月30日 08:17  ,云南
狮子歌歌,omg，看视频一只猫咪唱please stay过来的，真不错真不错，加入歌单,6月30日 01:13  ,广东
镜玄,炽热的、迸发的都在这里Don't takeThese beautiful things that I've got Please stay,6月29日 10:47  ,北京
EdwardP1TE,"宝藏歌曲，未来999可期 We love it bro, amazing~",6月28日 21:52  ,澳大利亚
歆婧茹水,天天在村子里电台听到你的歌曲，加油,6月26日 03:13  ,美国
星空为梦想而生,1,6月26日 00:26  ,陕西
AbaloneGames,这首歌在YouTube music有415M播放，可以经常在YouTube shorts中刷到的背景音乐，好听。,6月24日 23:42  ,美国
城北徐公,6.23 Taylor暖场嘉宾被种草,6月24日 21:13  ,英国
柒夏,,6月23日 10:37  ,云南
刘文静,Keep it upppp,6月23日 08:04  ,澳大利亚
春黍,谁能想到咱是因为一只猫猫唱的高潮部分认识的这首歌呢[doge],6月22日 19:40  ,黑龙江
张衡,主要是，这首歌太有感觉了，那种感觉……啊怎么说啊，高歌猛进吧,6月22日 17:00  ,北京
宇宙星际魔法幸运包,刚在ig看到了一小段视频 我还以为是上个世纪的乐队歌 一看原来是这么年轻的歌手,6月20日 03:57  ,英国
SmileWu,哇 惊艳,6月19日 17:55  ,韩国
🐶🤍 ​,也算是同频了，老公你怎么知道我最近在听这首,6月18日 22:04  ,江苏
Far away.,你不能，不能，夺走我爱的东西。,6月18日 11:59  ,江西
Heckert,我曾在圣丹尼斯绑架吸血鬼，在沼泽地观察幽灵，在深夜摸过古老维京人的坟墓；我帮助印第安人抵抗军队的侵略，也曾在漫漫道路上花费一美元聆听老乞丐的教诲；可是肺结核找到了我，但我没有被打败！我在瓦伦丁第一人民医院接受治疗，现急需648元医疗费，打钱给我，痊愈后黑水镇金子分你一半。,6月16日 21:43  ,四川
葱油饼,虚假的高潮0:33 真实的高潮1:33,6月15日 21:05  ,美国
Fell_xx,J_one,6月11日 22:01  ,天津
礼为,好听,6月9日 14:11  ,新疆
hanyaaa_,听力前放这首歌,6月7日 20:02  ,重庆
心只在亚瑟王,只能说太好听有品味的都听这歌,6月7日 09:42  ,江苏
CARPEDIΣM,豪庭,6月6日 22:31  ,贵州
v.柒,这嗓子绝了,6月4日 12:04  ,辽宁
Rector,虽然我是局长铁粉 但为啥我觉得这首歌有可能会赢song of the year呢,6月3日 18:11  ,北京
星期日去散步,很好听 有力量,6月3日 11:46  ,广东
苏西莫女士,ins刷到一个帅哥翻唱的马上就来了,6月1日 22:23  ,四川
陈梓瀚但是挂机了,蹲,6月1日 12:08  ,广东
Indispensable,能唱成这样，不火都不行,5月31日 16:38  ,江苏
王都,不是，billboard排第一的歌这么少的评论嘛,5月31日 14:34  ,英国
ㅤ,400,5月28日 19:32  ,上海
ㅤ,399,5月28日 19:32  ,上海
SONG,请过来给英子上上强度,5月27日 21:31  ,天津
种种可是,谁懂，打雷和他一起唱了现场，双厨狂喜,5月27日 21:16  ,广东
猪,绝了,5月27日 16:56  ,浙江
Reed.,dont take these beautiful things that ive got,5月21日 12:56  ,上海
圣诞快乐Lawrence,蹲一个和打雷姐的合唱版,5月21日 03:58  ,日本
薏仁粥粥粥,🥹,5月19日 17:10  ,浙江
麦香猪柳蛋,好好听！,5月19日 01:11  ,广东
先生很忙,国外的00后现在都崛起了，内娱的还在抄袭，翻唱，吃话筒的靡靡之音，毫无唱功，真实的被吊打。粉丝还在那里说别人只会标高音，彻底完蛋。,5月17日 17:49  ,重庆
薄饼先森,在电台里老是播这首歌快听吐了，想问问能不能屏蔽这首歌，不知道为啥现在非常反感这种曲风,5月15日 13:56  ,上海
過剰希望転換機,b榜上为数不多特别好听的洋抖小曲,5月15日 07:39  ,青海
小黄会撒娇,为什么这么少的人听,5月14日 00:52  ,上海
étoile,听到了烟鬼现场remix版,5月14日 00:34  ,江苏
321,听着闹挺  现在公告榜上的歌雷也太多  太密,5月13日 17:16  ,广东
冲,太好听了感觉是男版adele与梦龙乐队的结合,5月13日 13:06  ,广东
六点水,Yt上的播放量快破1.5亿次了,5月13日 11:26  ,山西
