Username,CommentContent,Time,Location
不ryu跳舞,小呆六,9月17日 15:19  ,湖南
maetamong,9.20仁川见！,9月17日 15:18  ,重庆
my day,#DAY6出道九周年快乐#,9月17日 09:25  ,上海
ink,某团粉丝说难听的 我不知道平时都在听些什么。,9月17日 06:35  ,陕西
ink,真的好听 特别特别仙,9月17日 06:22  ,陕西
小猫土豆和虾饺,信听六,9月17日 03:48  ,江西
仙人一郎,请问为什么少一个人,9月17日 01:00  ,马来西亚
Seolar,真的喜欢在路上和一个人在家里听呆六的歌啊，感觉尸斑都淡了,9月16日 22:36  ,安徽
vokie,有一种日曲风格,9月16日 22:06  ,福建
FORY❤U,好好听！边海边赏月，边听六叔的歌,9月16日 21:49  ,广东
💤,天这个旋律…有种看花火大会的感觉,9月16日 20:41  ,福建
bright,好好听。。,9月16日 19:35  ,黑龙江
en-,确实难听为啥拿第一,9月16日 18:35  ,新疆
金玟庭,这首歌给我带来就是一种日漫开头出来的音乐的感觉，还有一种阳光少年的感觉。这个歌的封面有一种香港90年代那种感觉我不知道是不是,9月16日 18:07  ,河北
知珉尼的小屁股蛋,听说是南韩五月天哈哈哈哈哈,9月16日 17:25  ,江苏
四川在逃锉鸡,真的是大家不注意，呆六最近几次回归音源成绩都是jyp第一的程度,9月16日 16:39  ,广东
𝓘.𝓴𝓷𝓸𝔀,day6国名度我以为大家都知道呢，看来还是有很多人年龄不大,9月16日 16:09  ,广西
☁ayuny,某团自家都没秒完就跑出来秒别团，恩瑟为6叔举大旗，JYP家族魂永存，6叔超棒,9月16日 16:08  ,重庆
☁ayuny,6叔太棒啦,9月16日 16:01  ,重庆
没脑细胞起名字,真好听啊，首首精品，感觉人又活过来了，yk的歌词真没得说,9月16日 15:59  ,山东
阒然,好好听，听完感觉又活过来了,9月16日 11:47  ,四川
Zoey0409,想当年我听了半年的首专，看弘大路演，现在已经是国民乐队的程度了，哭哭，越来越好的day6，核心成员一定要留住,9月16日 08:58  ,未知
sT,好久没有听到这么又青春又激情的男团了,9月16日 08:20  ,江苏
山芋全肯定,喜欢的人推荐的，真的好听好听,9月15日 19:09  ,山东
小香猪,坚决抵制小偷团,9月15日 19:03  ,未知
啾吃亿口,就是好听啊 不理智的吒粉能不能不要来招黑啊 纯粹败坏路人缘……,9月15日 18:42  ,湖南
敏凛冽冬-拍补,好元气的歌,9月15日 18:09  ,四川
Hangover.,#DAY6出道九周年快乐#,9月15日 17:28  ,福建
瑞士卷ઇଓ,虽然但是断了小吒吒的日冠 但是听起来好热血啊,9月15日 17:20  ,四川
Seolar,昨天音中拿一位啦,9月15日 16:58  ,安徽
练声曲,1w收藏达成,9月15日 16:45  ,江苏
🐥🐰同笼,这也太好听了,9月15日 14:54  ,浙江
26b26c_p,热血得像日漫主题曲,9月15日 11:44  ,广西
枳壳儿,太好听了,9月15日 11:41  ,北京
棒当棒当,happy是不是日冠了?都好好听,9月15日 08:44  ,北京
大邱玫瑰培育基地,当年的congratulations听了好久🥹🥹,9月15日 00:49  ,江苏
zzf,前奏真的以为是哪个ova的op‼️我感觉我已经在家里拿扫把点开飞的库洛牌了救命🆘 绝了，真的日漫本漫了‼️,9月15日 00:41  ,江苏
zzf,你day6实时ak‼️这可是职业生涯第九年…真的，只要不放弃好多事真的有希望的救命🆘，🉑以dream 一个pak吗,9月15日 00:31  ,江苏
chae,好听呀,9月14日 22:45  ,贵州
听颂,？我嘞个逆天啊？不认识day6就像间接承认自己抖pop了吧，再来呆六评论区撒野试试看。呆六发新歌就像给我这个像在濒临悬崖时拉了我一把，很伟大的。。,9月14日 22:06  ,重庆
bye,太好听啦,9月14日 21:17  ,江西
伽菲猫~,牛,9月14日 19:40  ,重庆
Hanhanhan,恭喜六叔叔们三大台初一位，美呆做得好啊可惜叔叔们今天没在现场，唱不了安可,9月14日 18:26  ,广东
mu男,这编曲风格，是日本那边的乐师编的吗？,9月14日 16:42  ,广东
wyy.🐿,超好听,9月14日 16:17  ,江苏
Dolce Vita,有种日漫的动感，向上的感觉,9月14日 08:12  ,重庆
