Username,CommentContent,Time,Location
情,放假回家！,9月29日 23:50  ,江苏
情,该回家了宝贝们，回家陪陪爸妈吧,9月29日 23:47  ,江苏
sleepZzzzzz,回家睡觉,9月29日 23:41  ,广西
xiao婷,回家~回家~有爱就不怕,9月29日 23:32  ,广西
风,家永远是避风港,9月29日 23:21  ,四川
en,有爱就不怕,9月29日 23:12  ,四川
a9,回家，回家,9月29日 23:09  ,河南
7ing,回家之路 如此漫长,9月29日 22:59  ,河北
京.9,回家，有爱就不怕,9月29日 22:52  ,江苏
binbin,很有意义的一首歌呀,9月29日 22:52  ,上海
Edible Angel.,有爱就不怕,9月29日 22:51  ,广东
芹菜87,国庆你呢，会回家吗？有爸妈的地方就是家,9月29日 22:41  ,江西
.,我像一支股票 一直亏本 他们还一直往里面砸钱,9月29日 22:39  ,江苏
yb550,好适合过年回家的时候放,9月29日 22:34  ,江苏
喜欢煮至七,祝你我幸福,9月29日 22:29  ,河北
7,如果思念是一条围巾 那我一定会织很长很长 很多人在我的生命里都像车窗上滑落的雨滴转瞬即逝 雨过无痕 却有一小部分人愿意让我永远生活在雨季 我最终撑了一把伞 走过了很对不开心,9月29日 22:22  ,河南
恩,哥哥 有爱就不怕@TF家族-穆祉丞,9月29日 22:19  ,江西
凉城,期待明天破2万,9月29日 22:18  ,四川
.,回家,9月29日 22:07  ,四川
水中鱼,会见面的 千玺.,9月29日 22:06  ,甘肃
.,各位国庆都回家了吗,9月29日 21:53  ,四川
ㅤ,有爱就不怕,9月29日 21:47  ,湖南
ㅤ,回家有爱就不怕,9月29日 21:41  ,江苏
帅气汉堡包🍔,有爱就不怕 重庆我会走遍那里的,9月29日 21:36  ,湖北
寄雾,为什么老歌火了,9月29日 21:32  ,广东
小悦,在我眼里 你永远最好 无人能比,9月29日 20:54  ,未知
曾志远,有爱就不怕,9月29日 20:46  ,福建
食言.,有爱就不怕,9月29日 20:11  ,四川
食言.,相爱抵万难除非有一个人撒谎，错了是真的相爱也抵不过,9月29日 20:10  ,四川
达达,明天放假回家了,9月29日 20:09  ,山东
永劫无间,还有一百天就过年了 有你才有家,9月29日 20:00  ,云南
Passerby,好听,9月29日 19:50  ,辽宁
槐序月,回家 回家 想回四川,9月29日 19:48  ,江苏
长泽禾也.,都火遍全网了为什么QQ音乐这个平台还没火起来,9月29日 19:34  ,四川
绪零,马上10月了，我在等10月的那批人,9月29日 19:16  ,重庆
李知恩,祝所有的人都会幸幸福福的,9月29日 19:12  ,河北
苦瓜,想回家了,9月29日 19:04  ,贵州
k,我想回家 想有个好工作 想在爸爸妈妈身边 想成为一个很好的大人！！,9月29日 18:55  ,广东
.,回家回家 有爱就不怕,9月29日 18:42  ,山东
早点睡,是谁在回家路上听这首歌的🥹,9月29日 18:38  ,广东
我还没睡醒,有爱就不怕,9月29日 18:11  ,浙江
凉城,13820,9月29日 18:10  ,四川
喜欢下雨天,有爱就不怕🥲,9月29日 17:55  ,山东
7,当时以为有爱就不怕，但是问题大于爱,9月29日 17:39  ,河南
Clown bear,我在等24年10月的那批人,9月29日 17:23  ,湖南
算是有趣的人,回家~  回家！,9月29日 16:55  ,湖南
二十世纪少年,抖音来的！,9月29日 16:54  ,江苏
隐晦,放假回家啦！！！！,9月29日 16:40  ,未知
.,3:06不用谢,9月29日 15:22  ,海南
飞行器的执行周期,相爱抵万难？,9月29日 15:16  ,甘肃
is_lovieeee,宝贝回家💖时团永远在一起！💖,9月29日 15:15  ,广东
清风,回家回去有爱就不怕,9月29日 15:04  ,广西
N.,如果我是那个薄情寡义的人，那么深夜凌晨睡不着的就不会是我了,9月29日 15:02  ,河北
只是小涵:),等你回家01:50,9月29日 15:01  ,云南
怕怕,快要火了,9月29日 14:55  ,山西
ㅤ,我妈妈就非常喜欢心妍姐姐的歌,9月29日 14:51  ,未知
看海.,9.27日去医院确诊重度抑郁中度焦虑 觉得活着一文不值 结束生命才能解脱 不想痛苦了 在爱人一遍遍的呼唤下 家人一遍遍的担心中 没有选择跳下去了 不知道自己能撑多久 觉得很累 也觉得自己在折磨他们,9月29日 14:43  ,安徽
小xi必辉煌（此生版,来了,9月29日 14:27  ,天津
晴,人生百年未小半，向前向上向圆满,9月29日 14:12  ,湖北
女孩,想回家,9月29日 14:11  ,中国香港
女孩,1,9月29日 14:11  ,中国香港
罊,回家回家有爱就不怕,9月29日 13:39  ,江西
.,好听,9月29日 13:38  ,湖南
